Bestandskonto,Bewertungsklasse,Einzelpostenanzeige moeglich,Erfolgskontentyp,Geschaeftsbereich,Gruppenkennzeichen,KZ EKBE,Kennzeichen: Posten nicht kopierbar ?,Kostenstelle,Kreditkontr_Bereich,Laufende Kontierung,PartnerPrctr,Profitcenter,Rechnungsbezug,Soll/Haben-Kennz_,Sperrgrund Menge,Steuerkennzeichen,Bewertungskreis,Steuerstandort,Umsatzwirksam,Verwaltung offener Posten,Werk,Zahlungsbedingung,Zahlungssperre,Alternative Kontonummer,Basismengeneinheit,BestPreisMngEinheit,Bestandsbuchung,Bestellmengeneinheit,Buchungsschluessel,Buchungszeilen-Id,ErfassungsMngEinh,Hauptbuchkonto,Kontoart,Kostenart,Kreditor,Material,Preissteuerung,Sachkonto,Vorgang,Vorgangsart GL,Wertestring,Betrag Hauswaehr,Betrag,Betrag_5,Gesamtbestand,Gesamtwert,Kreditkontr_betrag,Menge in BPME,Menge in ErfassME,Menge,Skontobasis,Label,Belegnummer,Position,Transaktionsart,Erfassungsuhrzeit
X,3000.0,X,,,0,X,X,,,0.0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,96,W,KG,191100,S,,V01,AA-R04,V,,WRX,RMWE,WE01,5136.0,5136.0,0.0,4800.0,5136.0,0.0,4800,4800,4800,0.0,NonFraud,5000000000,8,Sachkontenbuchung,09:51:58
X,3000.0,,,,0,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0.0,KG,89,M,KG,300000,M,,V01,AA-R05,V,,BSX,RMWE,WE01,22176.0,22176.0,0.0,22400.0,22176.0,0.0,22400,22400,22400,0.0,NonFraud,5000000000,9,Materialzugang,09:51:58
X,3000.0,X,,,0,X,X,,,0.0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,96,W,KG,191100,S,,V01,AA-R05,V,,WRX,RMWE,WE01,22176.0,22176.0,0.0,22400.0,22176.0,0.0,22400,22400,22400,0.0,NonFraud,5000000000,10,Sachkontenbuchung,09:51:58
X,3000.0,,,,0,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,KG,KG,0.0,KG,89,M,KG,300000,M,,V01,AA-R06,V,,BSX,RMWE,WE01,20608.0,20608.0,0.0,22400.0,20608.0,0.0,22400,22400,22400,0.0,NonFraud,5000000000,11,Materialzugang,09:51:58
X,3000.0,X,,,0,X,X,,,0.0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,96,W,KG,191100,S,,V01,AA-R06,V,,WRX,RMWE,WE01,20608.0,20608.0,0.0,22400.0,20608.0,0.0,22400,22400,22400,0.0,NonFraud,5000000000,12,Sachkontenbuchung,09:51:58
X,,X,,,0,,,,,,,,,H,,XI,,,X,X,,1.0,R,160000.0,,,,,31,,,160000,K,,V01,,,160000.0,KBS,RMRP,,95152.0,,0.0,,,0.0,0,0,0,95152.0,NonFraud,5100000000,1,Kreditorische Rechnung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R01,V,,WRX,RMRP,RE01,8736.0,8736.0,0.0,4800.0,8736.0,0.0,4800,4800,4800,0.0,NonFraud,5100000000,2,Sachkontenbuchung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R02,V,,WRX,RMRP,RE01,19200.0,19200.0,0.0,4800.0,19200.0,0.0,4800,4800,4800,0.0,NonFraud,5100000000,3,Sachkontenbuchung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R03,V,,WRX,RMRP,RE01,19296.0,19296.0,0.0,4800.0,19296.0,0.0,4800,4800,4800,0.0,NonFraud,5100000000,4,Sachkontenbuchung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R04,V,,WRX,RMRP,RE01,5136.0,5136.0,0.0,4800.0,5136.0,0.0,4800,4800,4800,0.0,NonFraud,5100000000,5,Sachkontenbuchung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R05,V,,WRX,RMRP,RE01,22176.0,22176.0,0.0,22400.0,22176.0,0.0,22400,22400,22400,0.0,NonFraud,5100000000,6,Sachkontenbuchung,09:52:14
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,KG,KG,0.0,KG,86,W,KG,191100,S,,,AA-R06,V,,WRX,RMRP,RE01,20608.0,20608.0,0.0,22400.0,20608.0,0.0,22400,22400,22400,0.0,NonFraud,5100000000,7,Sachkontenbuchung,09:52:14
X,3000.0,,,,0,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,ST,ST,0.0,ST,89,M,ST,300000,M,,V02,AA-P01,V,,BSX,RMWE,WE01,17920.0,17920.0,0.0,64000.0,17920.0,0.0,64000,64000,64000,0.0,NonFraud,5000000001,1,Materialzugang,09:52:15
X,3000.0,X,,,0,X,X,,,0.0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100.0,ST,ST,0.0,ST,96,W,ST,191100,S,,V02,AA-P01,V,,WRX,RMWE,WE01,17920.0,17920.0,0.0,64000.0,17920.0,0.0,64000,64000,64000,0.0,NonFraud,5000000001,2,Sachkontenbuchung,09:52:15
X,3000.0,,,,0,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,,AA,,,,ST,ST,0.0,ST,89,M,ST,300000,M,,V02,AA-P02,V,,BSX,RMWE,WE01,7680.0,7680.0,0.0,64000.0,7680.0,0.0,64000,64000,64000,0.0,NonFraud,5000000001,3,Materialzugang,09:52:15
X,3000.0,X,,,0,X,X,,,0.0,,AA,,H,,XI,AA,DE0000000,,X,AA,,,191100.0,ST,ST,0.0,ST,96,W,ST,191100,S,,V02,AA-P02,V,,WRX,RMWE,WE01,7680.0,7680.0,0.0,64000.0,7680.0,0.0,64000,64000,64000,0.0,NonFraud,5000000001,4,Sachkontenbuchung,09:52:15
X,,X,,,0,,,,,,,,,H,,XI,,,X,X,,1.0,R,160000.0,,,,,31,,,160000,K,,V02,,,160000.0,KBS,RMRP,,25600.0,,0.0,,,0.0,0,0,0,25600.0,NonFraud,5100000001,1,Kreditorische Rechnung,09:52:16
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,ST,ST,0.0,ST,86,W,ST,191100,S,,,AA-P01,V,,WRX,RMRP,RE01,17920.0,17920.0,0.0,64000.0,17920.0,0.0,64000,64000,64000,0.0,NonFraud,5100000001,2,Sachkontenbuchung,09:52:16
X,3000.0,X,,,1,X,X,,,0.0,,AA,,S,,XI,AA,DE0000000,,X,AA,,,191100.0,ST,ST,0.0,ST,86,W,ST,191100,S,,,AA-P02,V,,WRX,RMRP,RE01,7680.0,7680.0,0.0,64000.0,7680.0,0.0,64000,64000,64000,0.0,NonFraud,5100000001,3,Sachkontenbuchung,09:52:16
,,,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,,,,,,40,,,211120,S,211120.0,,,,,,RFBU,,1250.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000005,1,Sachkontenbuchung,09:53:07
X,,,,,0,,,,,,,,,H,,,,,,,,,,,,,,,50,,,2010,S,,,,,,,RFBU,,1250.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000005,2,Sachkontenbuchung,09:53:07
,,,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,,,,,,40,,,211130,S,211130.0,,,,,,RFBU,,50000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000006,1,Sachkontenbuchung,09:53:12
X,,,,,0,,,,,,,,,H,,,,,,,,,,,,,,,50,,,11010,S,,,,,,,RFBU,,50000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000006,2,Sachkontenbuchung,09:53:12
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,500000.0,,,,,40,,,500000,S,500000.0,,,,,,RFBU,,20000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000007,1,Sachkontenbuchung,09:53:12
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,20000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000007,2,Sachkontenbuchung,09:53:12
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,510000.0,,,,,40,,,510000,S,510000.0,,,,,,RFBU,,15000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000008,1,Sachkontenbuchung,09:53:13
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,15000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000008,2,Sachkontenbuchung,09:53:13
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,520000.0,,,,,40,,,520000,S,520000.0,,,,,,RFBU,,40000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000009,1,Sachkontenbuchung,09:53:13
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,40000.0,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000009,2,Sachkontenbuchung,09:53:13
,,X,X,1.0,0,,,AA,,,,AA,,S,,,,,,,,,,476900.0,,,,,40,,,476900,S,476900.0,,,,,,RFBU,,13758.64,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000010,1,Sachkontenbuchung,09:53:13
X,,X,,,0,,,,,,,,,H,,,,,,,,,,113300.0,,,,,50,,,113300,S,,,,,,,RFBU,,13758.64,,0.0,,,0.0,0,0,0,0.0,NonFraud,100000010,2,Sachkontenbuchung,09:53:13
X,,,,,0,,X,,,,AA,AA,,S,,,AA,,,,AA,,,792000.0,ST,,,,89,M,ST,792000,M,,,AA-F11,S,,BSX,RMRU,WF01,25760.0,,25760.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000000,1,Materialzugang,09:54:02
,,X,X,,0,,,,,,AA,AA,,H,,,AA,,,,AA,,,895000.0,ST,,,,91,S,ST,895000,S,895000.0,,AA-F11,S,,GBB,RMRU,WF01,25760.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000000,2,Sachkontenbuchung,09:54:02
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P01,V,,BSX,RMRU,WA01,4480.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000001,1,Materialabgang,09:54:06
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P01,V,,GBB,RMRU,WA01,4480.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000001,2,Sachkontenbuchung,09:54:06
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P02,V,,BSX,RMRU,WA01,1920.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000001,3,Materialabgang,09:54:06
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P02,V,,GBB,RMRU,WA01,1920.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000001,4,Sachkontenbuchung,09:54:06
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R01,V,,BSX,RMRU,WA01,8736.0,,0.0,,,0.0,0,4800,4800,0.0,NonFraud,4900000001,5,Materialabgang,09:54:06
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R01,V,,GBB,RMRU,WA01,8736.0,,0.0,,,0.0,0,4800,4800,0.0,NonFraud,4900000001,6,Sachkontenbuchung,09:54:06
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,5544.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000001,7,Materialabgang,09:54:06
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R05,V,,GBB,RMRU,WA01,5544.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000001,8,Sachkontenbuchung,09:54:06
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R06,V,,BSX,RMRU,WA01,5152.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000001,9,Materialabgang,09:54:06
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R06,V,,GBB,RMRU,WA01,5152.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000001,10,Sachkontenbuchung,09:54:06
X,,,,,0,,X,,,,AA,AA,,S,,,AA,,,,AA,,,792000.0,ST,,,,89,M,ST,792000,M,,,AA-F12,S,,BSX,RMRU,WF01,36160.0,,36160.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000002,1,Materialzugang,09:54:57
,,X,X,,0,,,,,,AA,AA,,H,,,AA,,,,AA,,,895000.0,ST,,,,91,S,ST,895000,S,895000.0,,AA-F12,S,,GBB,RMRU,WF01,36160.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000002,2,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P01,V,,BSX,RMRU,WA01,4480.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000003,1,Materialabgang,09:54:57
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P01,V,,GBB,RMRU,WA01,4480.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000003,2,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,ST,,,,99,M,ST,300000,M,,,AA-P02,V,,BSX,RMRU,WA01,1920.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000003,3,Materialabgang,09:54:57
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,ST,,,,81,S,ST,400000,S,400000.0,,AA-P02,V,,GBB,RMRU,WA01,1920.0,,0.0,,,0.0,0,16000,16000,0.0,NonFraud,4900000003,4,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R02,V,,BSX,RMRU,WA01,19200.0,,0.0,,,0.0,0,4800,4800,0.0,NonFraud,4900000003,5,Materialabgang,09:54:57
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R02,V,,GBB,RMRU,WA01,19200.0,,0.0,,,0.0,0,4800,4800,0.0,NonFraud,4900000003,6,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R05,V,,BSX,RMRU,WA01,5544.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000003,7,Materialabgang,09:54:57
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R05,V,,GBB,RMRU,WA01,5544.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000003,8,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,AA,AA,,H,,,AA,,,,AA,,,,KG,,,,99,M,KG,300000,M,,,AA-R06,V,,BSX,RMRU,WA01,5152.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000003,9,Materialabgang,09:54:57
,,X,X,,0,,,,,,AA,AA,,S,,,AA,,,,AA,,,400000.0,KG,,,,81,S,KG,400000,S,400000.0,,AA-R06,V,,GBB,RMRU,WA01,5152.0,,0.0,,,0.0,0,5600,5600,0.0,NonFraud,4900000003,10,Sachkontenbuchung,09:54:57
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,661.71,,-661.71,,,0.0,0,411,411,0.0,NonFraud,4900000004,1,Materialabgang,09:55:18
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,661.71,,0.0,,,0.0,0,411,411,0.0,NonFraud,4900000004,2,Sachkontenbuchung,09:55:18
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,710.01,,-710.01,,,0.0,0,441,441,0.0,NonFraud,4900000004,3,Materialabgang,09:55:18
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,710.01,,0.0,,,0.0,0,441,441,0.0,NonFraud,4900000004,4,Sachkontenbuchung,09:55:18
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,821.1,,-821.1,,,0.0,0,510,510,0.0,NonFraud,4900000004,5,Materialabgang,09:55:18
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,821.1,,0.0,,,0.0,0,510,510,0.0,NonFraud,4900000004,6,Sachkontenbuchung,09:55:18
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,6403.29,,0.0,,,6403.29,0,0,0,6403.29,NonFraud,90000001,1,Debitorische Rechnung,09:55:25
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F11,,,,SD00,,2115.99,,0.0,,,0.0,0,0,459,0.0,NonFraud,90000001,2,Sachkontenbuchung,09:55:25
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F11,,,,SD00,,2249.68,,0.0,,,0.0,0,0,488,0.0,NonFraud,90000001,3,Sachkontenbuchung,09:55:25
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F11,,,,SD00,,2037.62,,0.0,,,0.0,0,0,442,0.0,NonFraud,90000001,4,Sachkontenbuchung,09:55:25
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,738.99,,-738.99,,,0.0,0,459,459,0.0,NonFraud,4900000005,1,Materialabgang,09:55:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,738.99,,0.0,,,0.0,0,459,459,0.0,NonFraud,4900000005,2,Sachkontenbuchung,09:55:25
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,785.68,,-785.68,,,0.0,0,488,488,0.0,NonFraud,4900000005,3,Materialabgang,09:55:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,785.68,,0.0,,,0.0,0,488,488,0.0,NonFraud,4900000005,4,Sachkontenbuchung,09:55:25
X,,,,,0,,X,,,,,AA,,H,,,AA,,,,AA,,,792000.0,ST,,,,99,M,ST,792000,M,,,AA-F11,S,,BSX,RMWL,WA01,711.62,,-711.62,,,0.0,0,442,442,0.0,NonFraud,4900000005,5,Materialabgang,09:55:25
,,X,X,,0,,,,,,,AA,,S,,,AA,,,,AA,,,,ST,,,,81,S,ST,893010,S,,,AA-F11,S,,GBB,RMWL,WA01,711.62,,0.0,,,0.0,0,442,442,0.0,NonFraud,4900000005,6,Sachkontenbuchung,09:55:25
X,,X,,,0,,,,AA,,,,,S,,,,,X,X,,1.0,,140000.0,,,,,1,,,140000,D,,,,,140000.0,,SD00,,4388.72,,0.0,,,4388.72,0,0,0,4388.72,NonFraud,90000002,1,Debitorische Rechnung,09:55:26
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F11,,,,SD00,,2143.65,,0.0,,,0.0,0,0,465,0.0,NonFraud,90000002,2,Sachkontenbuchung,09:55:26
,,X,X,1.0,0,,,AA,,,,AA,,H,,,,,,,AA,,,800000.0,ST,,,,50,,,800000,S,800000.0,,AA-F11,,,,SD00,,2245.07,,0.0,,,0.0,0,0,487,0.0,NonFraud,90000002,3,Sachkontenbuchung,09:55:26
